ZipCode,City,City,State,State,MedianPrice,MedianPrice,Latitude,Longitude,NearestStation,MetroDistanceMeters,DistanceToDC_Meters,Growth_1Y,Growth_3Y,Growth_5Y,Growth_10Y,Price_Volatility,Yelp_Restaurant_Count,Yelp_Avg_Rating,Yelp_Avg_Review_Count,Num_Thai,Num_Coffee,Num_FastFood,Num_Japanese,Num_Italian,Num_American,Num_Bars,Num_HighEnd_Price4,City,City,State,State,MedianPrice,MedianPrice,Livability_Score,Score_Transport,Score_Food,Score_Lifestyle
20111,Manassas,Manassas,VA,VA,512193.2230433277,512193.2230433277,38.7489677,-77.4278735,Vienna/Fairfax-GMU,19705.24,38407.44,0.0632257699841842,0.1658012099584632,0.4279607178064385,0.7412506513139636,0.0198097853503496,9,2.12,19.4,1,1,1,0,0,1,0,0,Manassas,Manassas,VA,VA,512193.2230433277,512193.2230433277,20.6,0.24108926534629,0.3622610712098272,0.0013706815572487
20110,Manassas,Manassas,VA,VA,503863.6185762381,503863.6185762381,38.7475611,-77.484727,Washington Dulles International Airport,23369.0,42962.54,0.071002601682493,0.1859684073316092,0.450169257441354,0.740032788098315,0.021051299011189,66,3.7,163.9,3,23,14,0,10,20,15,0,Manassas,Manassas,VA,VA,503863.6185762381,503863.6185762381,29.2,0.2175390439068783,0.6478135275976151,0.0338048206331788
20706,Lanham Seabrook,Lanham Seabrook,MD,MD,434059.3513154816,434059.3513154816,38.9658795,-76.8510911,New Carrollton,2722.47,17055.25,0.0377860613108942,0.0702926571914213,0.2981728294616146,0.7354892933230952,0.0207047449116138,47,2.48,36.2,2,8,11,1,5,8,2,0,Lanham Seabrook,Lanham Seabrook,MD,MD,434059.3513154816,434059.3513154816,35.6,0.4893659606284888,0.5223097377549161,0.0118663533588906
20019,Washington,Washington,DC,DC,373068.6973265366,373068.6973265366,38.8914117,-76.9435754,Benning Road,468.74,7354.95,-0.0286679024295652,-0.0551642308130346,0.0891616332680492,0.7344897282367788,0.0259825757619692,35,2.39,21.2,1,11,14,0,4,6,0,0,Washington,Washington,DC,DC,373068.6973265366,373068.6973265366,43.7,0.7160018644820456,0.4910389069243585,0.0112887485648679
20117,Middleburg,Middleburg,VA,VA,1127819.1179050484,1127819.1179050484,38.9988218,-77.7339374,Ashburn,20958.66,62053.87,0.0804962228113671,0.149862719950748,0.5556864421619153,0.7315628811171743,0.034509778393703,0,0.0,0.0,0,0,0,0,0,0,0,0,Middleburg,Middleburg,VA,VA,1127819.1179050484,1127819.1179050484,8.4,0.210074898523618,0.0,0.0
22718,Elkwood,Elkwood,VA,VA,440710.6754235342,440710.6754235342,38.477181,-77.8274601,Washington Dulles International Airport,62571.3,83703.49,0.0405377317978443,0.1528428501814815,0.4491943667346961,0.7270979294385262,0.0277414605779737,0,0.0,0.0,0,0,0,0,0,0,0,0,Elkwood,Elkwood,VA,VA,440710.6754235342,440710.6754235342,3.2,0.0805134206557994,0.0,0.0
20141,Round Hill,Round Hill,VA,VA,836206.2874162864,836206.2874162864,39.1123904,-77.7907039,Ashburn,28444.29,70063.16,0.0776688483285508,0.1567444881239577,0.483434784549428,0.7232844061706664,0.0233182866891368,1,3.0,1.0,0,0,0,0,0,0,0,0,Round Hill,Round Hill,VA,VA,836206.2874162864,836206.2874162864,15.8,0.1719616726036988,0.2979967614309123,0.0
21793,Walkersville,Walkersville,MD,MD,455128.0229649427,455128.0229649427,39.4915768,-77.3466138,Shady Grove,44194.79,71451.42,0.0530052526135118,0.1649509153255491,0.4571197582218725,0.7206390017267976,0.0176712226547351,10,3.3,27.5,1,2,3,0,2,2,1,0,Walkersville,Walkersville,MD,MD,455128.0229649427,455128.0229649427,19.0,0.1249341735414857,0.464635830272662,0.0035362452526631
20175,Leesburg,Leesburg,VA,VA,814477.238829675,814477.238829675,39.0651671,-77.6041178,Ashburn,11785.24,53134.09,0.0692487953768323,0.1680211548928606,0.4630645362085927,0.7186503657755384,0.0232086180931324,0,0.0,0.0,0,0,0,0,0,0,0,0,Leesburg,Leesburg,VA,VA,814477.238829675,814477.238829675,11.1,0.2781481702904493,0.0,0.0
20616,Bryans Road,Bryans Road,MD,MD,412915.9850106628,412915.9850106628,38.6636629,-77.0974801,Franconia-Springfield,12965.45,26774.95,0.033146530792487,0.0977707121188054,0.3702836218954203,0.7154383764748028,0.0186347817683664,0,0.0,0.0,0,0,0,0,0,0,0,0,Bryans Road,Bryans Road,MD,MD,412915.9850106628,412915.9850106628,12.1,0.3032859665152031,0.0,0.0
20782,Hyattsville,Hyattsville,MD,MD,433284.93777797854,433284.93777797854,38.965814,-76.9662592,Hyattsville Crossing,873.29,9217.65,0.0294899432550192,0.0409028925217569,0.2154925613323748,0.7145912867297419,0.0206805929287589,65,3.32,80.0,3,20,16,4,8,14,4,0,Hyattsville,Hyattsville,MD,MD,433284.93777797854,433284.93777797854,44.8,0.6395563837471131,0.6161552837348412,0.0254266843819082
21778,Rocky Ridge,Rocky Ridge,MD,MD,438525.7613861077,438525.7613861077,39.6158977,-77.3343033,Shady Grove,57050.8,84035.38,0.0881082758584847,0.1879188667831879,0.490740918654113,0.7141140748851074,0.0203209413358814,0,0.0,0.0,0,0,0,0,0,0,0,0,Rocky Ridge,Rocky Ridge,MD,MD,438525.7613861077,438525.7613861077,3.6,0.0899573937607012,0.0,0.0
20143,Catharpin,Catharpin,VA,VA,1030375.9548928472,1030375.9548928472,38.8595559,-77.5641433,Washington Dulles International Airport,14670.66,46600.79,0.0809902605842424,0.1753466906513137,0.5117377867644584,0.7119611556171553,0.026498732072368,0,0.0,0.0,0,0,0,0,0,0,0,0,Catharpin,Catharpin,VA,VA,1030375.9548928472,1030375.9548928472,10.5,0.2619971524369534,0.0,0.0
22556,Stafford,Stafford,VA,VA,518239.2958275541,518239.2958275541,38.4720527,-77.5109438,Franconia-Springfield,44191.03,63268.29,0.0603651229444264,0.1426225998666934,0.4536209173732158,0.7054421506947919,0.0209194899584877,4,2.2,1.2,0,1,1,0,0,0,0,0,Stafford,Stafford,VA,VA,518239.2958275541,518239.2958275541,14.6,0.1311734390355907,0.310664309778915,0.0006818181818181
20601,Waldorf,Waldorf,MD,MD,430373.8005585692,430373.8005585692,38.613372,-76.8516122,Branch Ave,24327.17,35185.25,0.0396175235755656,0.0752402621924609,0.3485816183115177,0.7042899072367155,0.0198053506854436,0,0.0,0.0,0,0,0,0,0,0,0,0,Waldorf,Waldorf,MD,MD,430373.8005585692,430373.8005585692,8.9,0.2235714533018833,0.0,0.0
22663,White Post,White Post,VA,VA,456633.61481704825,456633.61481704825,39.0547399,-78.1106036,Ashburn,53755.68,95177.78,0.0477732713622058,0.0824217706398968,0.340483354664827,0.7042805777816058,0.0235641986876681,0,0.0,0.0,0,1,0,0,0,0,1,0,White Post,White Post,VA,VA,456633.61481704825,456633.61481704825,3.6,0.0897932103597968,0.0,0.0011322686322686
20180,Lovettsville,Lovettsville,VA,VA,752423.1055608304,752423.1055608304,39.2685742,-77.6379383,Ashburn,31883.46,66826.32,0.0653081837973488,0.1426616205782251,0.4318517156908237,0.7023274535871606,0.0242090629116459,11,4.07,84.4,2,4,0,0,3,3,1,0,Lovettsville,Lovettsville,VA,VA,752423.1055608304,752423.1055608304,22.7,0.1624637861692134,0.5335162148930916,0.0059331766794453
21702,Frederick,Frederick,MD,MD,448909.28164316464,448909.28164316464,39.4798268,-77.4559871,Shady Grove,47220.26,74438.57,0.0449423218838797,0.1570873421562824,0.4684092462450214,0.7005984917108071,0.0192002799641361,1,0.0,0.0,0,1,0,0,0,1,0,0,Frederick,Frederick,MD,MD,448909.28164316464,448909.28164316464,6.4,0.1159206193367359,0.0579967614309122,0.0010262498695334
20714,North Beach,North Beach,MD,MD,395423.2999055058,395423.2999055058,38.7236885,-76.5527478,Downtown Largo,32071.81,45533.92,0.0339453851265728,0.1445172918113499,0.390465475895258,0.6997403073764521,0.0168842632853253,3,2.63,177.0,0,1,0,0,0,2,0,0,North Beach,North Beach,MD,MD,395423.2999055058,395423.2999055058,17.1,0.1814995559982511,0.3263935228618245,0.0013706815572487
22554,Stafford,Stafford,VA,VA,556010.9184921643,556010.9184921643,38.4267643,-77.3766456,Franconia-Springfield,41836.03,60539.27,0.0586223433572405,0.1341244486755923,0.4516128899104805,0.6989008706115108,0.0213812567300521,1,5.0,1.0,0,0,0,0,0,0,0,0,Stafford,Stafford,VA,VA,556010.9184921643,556010.9184921643,19.3,0.1391515128749489,0.4579967614309123,0.0
22611,Berryville,Berryville,VA,VA,534754.6119842785,534754.6119842785,39.1688824,-77.9846131,Ashburn,46281.5,87924.97,0.0642650942287097,0.1487550990028885,0.4616184235145529,0.6988372138838496,0.0244532084603633,3,2.13,11.7,0,0,2,0,0,1,0,0,Berryville,Berryville,VA,VA,534754.6119842785,534754.6119842785,13.0,0.109488796146977,0.2863935228618245,0.0003444316877152
20735,Clinton,Clinton,MD,MD,431103.7561647277,431103.7561647277,38.7502335,-76.9051652,Branch Ave,8556.83,19608.58,0.0219324262451807,0.0625974107495511,0.3238112826613078,0.6976561926039694,0.0208426467292662,5,1.86,20.0,0,3,1,0,0,0,0,0,Clinton,Clinton,MD,MD,431103.7561647277,431103.7561647277,23.5,0.3626393047849718,0.2987194534621792,0.0020454545454545
20181,Nokesville,Nokesville,VA,VA,771668.5048920683,771668.5048920683,38.6891263,-77.5696104,Washington Dulles International Airport,31462.7,52378.17,0.0716158109322464,0.154621833762083,0.4670835710566288,0.6972312324472789,0.0250973499567605,3,4.17,128.3,0,3,2,0,1,0,0,0,Nokesville,Nokesville,VA,VA,771668.5048920683,771668.5048920683,20.6,0.1763293845903943,0.4495935228618246,0.0023898862331698
20716,Bowie,Bowie,MD,MD,441287.99264748726,441287.99264748726,38.9264277,-76.715028,Downtown Largo,11592.26,27267.33,0.0305231444286002,0.0869739273486655,0.3281929704317493,0.6968116693457095,0.0182213520681208,14,2.1,28.9,0,2,6,0,1,2,2,0,Bowie,Bowie,MD,MD,441287.99264748726,441287.99264748726,24.5,0.3140440710425099,0.394587001810182,0.003297832327683
21788,Thurmont,Thurmont,MD,MD,383239.9623595397,383239.9623595397,39.5899788,-77.4138613,Shady Grove,56491.13,83778.38,0.0737346454768376,0.1616581187753143,0.4292560474187678,0.694374147882133,0.0166942382723421,0,0.0,0.0,0,0,0,0,0,0,0,0,Thurmont,Thurmont,MD,MD,383239.9623595397,383239.9623595397,3.6,0.0911439141109829,0.0,0.0
20176,Leesburg,Leesburg,VA,VA,817414.1808296187,817414.1808296187,39.1847063,-77.5441108,Ashburn,20460.34,54774.19,0.0626820180241343,0.1586411014385466,0.464273338828737,0.6922461853300924,0.0236101546377264,0,0.0,0.0,0,0,0,0,0,0,0,0,Leesburg,Leesburg,VA,VA,817414.1808296187,817414.1808296187,8.8,0.2189797749652163,0.0,0.0
20187,Warrenton,Warrenton,VA,VA,697743.3846371564,697743.3846371564,38.7228715,-77.7480453,Washington Dulles International Airport,36679.72,65358.86,0.0658304241738204,0.1403205402276835,0.4571945657357628,0.6921576127852211,0.0248285176717892,0,0.0,0.0,0,0,0,0,0,0,0,0,Warrenton,Warrenton,VA,VA,697743.3846371564,697743.3846371564,6.0,0.1489652729896247,0.0,0.0
20152,Chantilly,Chantilly,VA,VA,841837.3820823216,841837.3820823216,38.9191452,-77.502426,Washington Dulles International Airport,6215.85,41106.98,0.0664442261491896,0.1512358640969305,0.4672658845222834,0.6915165052303132,0.0246069716360179,47,3.04,85.4,4,21,14,1,7,10,5,0,Chantilly,Chantilly,VA,VA,841837.3820823216,841837.3820823216,32.1,0.3581028560304317,0.5671097377549161,0.02414793120017
20186,Warrenton,Warrenton,VA,VA,572677.5860964971,572677.5860964971,38.6981628,-77.8513937,Washington Dulles International Airport,45175.2,74737.13,0.0618357669526449,0.1379129475519397,0.4192115833008397,0.6897667190487484,0.0209706024759775,0,0.0,0.0,0,0,0,0,0,0,0,0,Warrenton,Warrenton,VA,VA,572677.5860964971,572677.5860964971,4.8,0.1203396743489689,0.0,0.0
20707,Laurel,Laurel,MD,MD,411490.8688364676,411490.8688364676,39.0993778,-76.8827661,Greenbelt,10128.74,25644.36,0.0314346569557521,0.0807574371970142,0.2966280942766599,0.6875047414462427,0.0164580824796289,9,2.43,53.8,0,2,2,0,1,1,0,0,Laurel,Laurel,MD,MD,411490.8688364676,411490.8688364676,24.9,0.3312816987007876,0.3870610712098272,0.0020524997390669
20705,Beltsville,Beltsville,MD,MD,454569.5977169212,454569.5977169212,39.0494232,-76.9003618,Greenbelt,4372.94,20107.29,0.0378667396461844,0.1096083273858584,0.3213324007825912,0.6866885407610142,0.0181218878380109,24,2.78,60.5,1,7,1,1,0,4,1,0,Beltsville,Beltsville,MD,MD,454569.5977169212,454569.5977169212,32.2,0.431453177802571,0.4917286195578298,0.0072897678494693
20774,Upper Marlboro,Upper Marlboro,MD,MD,462672.6360279705,462672.6360279705,38.8745431,-76.7741529,Downtown Largo,6783.72,22138.06,0.0253692485726916,0.0700429605436945,0.3204874606564548,0.6863461721780116,0.0193469809293891,5,0.0,0.0,1,0,1,0,1,0,0,0,Upper Marlboro,Upper Marlboro,MD,MD,462672.6360279705,462672.6360279705,19.7,0.3806735281938241,0.1499194534621792,0.0006888633754305
22406,Fredericksburg,Fredericksburg,VA,VA,557961.866643333,557961.866643333,38.3992445,-77.5440087,Franconia-Springfield,52229.89,71320.98,0.059290097161473,0.1305127612890669,0.4586891310801863,0.684266559183345,0.0219100387044895,0,0.0,0.0,0,0,0,0,0,0,0,0,Fredericksburg,Fredericksburg,VA,VA,557961.866643333,557961.866643333,4.3,0.1075811401242904,0.0,0.0
22192,Woodbridge,Woodbridge,VA,VA,520508.2300738239,520508.2300738239,38.6836989,-77.3146732,Franconia-Springfield,15625.42,34443.02,0.0627857587698862,0.1621400342069981,0.4138219362135617,0.6817856370178534,0.0186400150466159,19,3.06,57.5,3,10,4,1,4,3,1,0,Woodbridge,Woodbridge,VA,VA,520508.2300738239,520508.2300738239,26.0,0.2708975008255961,0.4954578326407395,0.0110573808335002
20744,Fort Washington,Fort Washington,MD,MD,440323.3535836008,440323.3535836008,38.758348,-76.9837862,King St-Old Town,8577.02,16028.7,0.0343276441049049,0.0589186167829772,0.2970855077641515,0.6741082051270558,0.0215710758104817,24,2.45,58.6,2,4,9,0,4,3,4,0,Fort Washington,Fort Washington,MD,MD,440323.3535836008,440323.3535836008,29.1,0.3727185268908251,0.4653286195578299,0.0076289597185119
22026,Dumfries,Dumfries,VA,VA,579289.9859261583,579289.9859261583,38.5608503,-77.2960992,Franconia-Springfield,25361.2,44140.85,0.0603893573440962,0.1237930392725099,0.402609099087612,0.6736402499105401,0.0191651232319756,0,0.0,0.0,0,0,0,0,0,0,0,0,Dumfries,Dumfries,VA,VA,579289.9859261583,579289.9859261583,8.3,0.2076089840189877,0.0,0.0
20155,Gainesville,Gainesville,VA,VA,740945.3131637688,740945.3131637688,38.8101139,-77.6177887,Washington Dulles International Airport,21862.7,51995.66,0.075772761202415,0.1520274674777869,0.4777130524158595,0.6720912203150698,0.0237947937207909,20,3.77,125.3,2,9,10,2,6,4,2,0,Gainesville,Gainesville,VA,VA,740945.3131637688,740945.3131637688,25.6,0.2147227770242288,0.5563401856977392,0.0118593081652783
20608,Aquasco,Aquasco,MD,MD,401490.4901559079,401490.4901559079,38.5824048,-76.7009977,Branch Ave,32792.55,45151.9,0.029079783697058,0.0615020627097288,0.2742468051319726,0.67015204667654,0.0242602909500346,0,0.0,0.0,0,0,0,0,0,0,0,0,Aquasco,Aquasco,MD,MD,401490.4901559079,401490.4901559079,7.2,0.1796100530858898,0.0,0.0
22191,Woodbridge,Woodbridge,VA,VA,481956.4546092795,481956.4546092795,38.6229139,-77.2629379,Franconia-Springfield,17898.34,36773.74,0.0584628444344789,0.1436962939431207,0.3894948890675785,0.6667825960060131,0.0175401205525684,34,2.78,47.4,1,6,13,2,1,4,1,0,Woodbridge,Woodbridge,VA,VA,481956.4546092795,481956.4546092795,25.9,0.2533601768292283,0.5198818034453871,0.0072968130430816
22025,Dumfries,Dumfries,VA,VA,574854.1434193142,574854.1434193142,38.5924178,-77.3468662,Franconia-Springfield,24739.2,43830.56,0.0620661949314277,0.1555937601493656,0.4288449029211782,0.6650336461959654,0.0204785522130984,22,3.15,95.7,2,8,9,1,5,7,2,0,Dumfries,Dumfries,VA,VA,574854.1434193142,574854.1434193142,24.2,0.2105636873965828,0.5143519435833894,0.0115219216711754
20603,Waldorf,Waldorf,MD,MD,478645.7065694875,478645.7065694875,38.6303898,-76.9765834,Huntington,20092.09,30123.56,0.0353433902449052,0.074964984058295,0.3593051011481416,0.6638880511467403,0.0206033847885864,7,2.19,18.9,1,1,0,0,0,3,1,0,Waldorf,Waldorf,MD,MD,478645.7065694875,478645.7065694875,20.6,0.2515028371354775,0.3491902842927368,0.0025099953831297
21755,Jefferson,Jefferson,MD,MD,563682.5006974131,563682.5006974131,39.3596545,-77.5681276,Ashburn,39953.46,69292.52,0.0589265911374794,0.1437777946552718,0.4330272746553662,0.6637381998949179,0.0202082716120512,1,4.5,73.0,0,0,0,0,0,1,1,0,Jefferson,Jefferson,MD,MD,563682.5006974131,563682.5006974131,18.0,0.1370428956996099,0.4179967614309123,0.0007948821381657
21758,Knoxville,Knoxville,MD,MD,443535.1195359006,443535.1195359006,39.3532044,-77.6568162,Ashburn,41226.77,74160.97,0.0612717904506984,0.1289812370851715,0.4174822318652148,0.6620917825957268,0.0203985832774671,0,0.0,0.0,0,0,0,0,0,0,0,0,Knoxville,Knoxville,MD,MD,443535.1195359006,443535.1195359006,5.2,0.1302882687611826,0.0,0.0
21773,Myersville,Myersville,MD,MD,533091.11172953,533091.11172953,39.5425752,-77.5517126,Shady Grove,57588.99,84656.93,0.0721766199305804,0.1629754402652595,0.4616598094168312,0.6619140931188682,0.0208079016945912,1,0.0,0.0,0,0,0,0,0,0,0,0,Myersville,Myersville,MD,MD,533091.11172953,533091.11172953,5.3,0.0885993001756012,0.0579967614309122,0.0
20112,Manassas,Manassas,VA,VA,725448.7970099081,725448.7970099081,38.661923,-77.432845,Franconia-Springfield,25673.14,43838.03,0.0672784905531632,0.1572485643673686,0.4578147429906238,0.6615646367149217,0.0223905394090784,6,2.77,41.3,0,4,2,0,2,0,0,0,Manassas,Manassas,VA,VA,725448.7970099081,725448.7970099081,19.9,0.2066848439005157,0.3844174936664721,0.0034161361027032
20020,Washington,Washington,DC,DC,381689.9161071035,381689.9161071035,38.8604134,-76.9789328,Anacostia,1458.97,5988.6,-0.0322616226926902,-0.0485974644395879,0.1084613258293111,0.6595372037482284,0.0267320483853621,74,3.43,34.6,0,21,9,2,6,13,2,0,Washington,Washington,DC,DC,381689.9161071035,381689.9161071035,44.1,0.6080900007334884,0.6356513115890969,0.0224521481611033
20772,Upper Marlboro,Upper Marlboro,MD,MD,470473.794591718,470473.794591718,38.7802798,-76.7669781,Branch Ave,13608.72,26147.73,0.0210394412716781,0.0602225175645266,0.3224672319783859,0.6569199703805314,0.0196439804536341,0,0.0,0.0,0,0,0,0,0,0,0,0,Upper Marlboro,Upper Marlboro,MD,MD,470473.794591718,470473.794591718,12.0,0.2994431134595273,0.0,0.0
20708,Laurel,Laurel,MD,MD,478580.6084801248,478580.6084801248,39.0573653,-76.8257842,Greenbelt,9009.69,24873.12,0.037856550918965,0.1011220972561774,0.3336870833308343,0.6564930228029701,0.0178349037000874,15,2.15,28.3,0,3,1,0,2,2,2,1,Laurel,Laurel,MD,MD,478580.6084801248,478580.6084801248,26.3,0.3450723026923152,0.4039870457236491,0.0117314896046239
22627,Flint Hill,Flint Hill,VA,VA,622200.8821419069,622200.8821419069,38.7574545,-78.1442256,Ashburn,62858.65,97943.55,0.0751846719415643,0.1980974900529365,0.4917170200835713,0.6530795608608639,0.032580410898272,0,0.0,0.0,0,0,0,0,0,0,0,0,Flint Hill,Flint Hill,VA,VA,622200.8821419069,622200.8821419069,2.9,0.0719872486299134,0.0,0.0
20662,Nanjemoy,Nanjemoy,MD,MD,385382.3781515288,385382.3781515288,38.4284708,-77.2053396,Franconia-Springfield,37679.94,54462.26,0.0474517377655411,0.127457686607956,0.3587399225553381,0.6527756525650621,0.021966496238722,0,0.0,0.0,0,0,0,0,0,0,0,0,Nanjemoy,Nanjemoy,MD,MD,385382.3781515288,385382.3781515288,6.2,0.1554976398227212,0.0,0.0
20740,College Park,College Park,MD,MD,437483.5384898924,437483.5384898924,39.0028665,-76.9316516,Greenbelt,1974.52,14308.94,0.0472217824067011,0.0896847236665952,0.2882203346430958,0.6505319981198049,0.0198014046001921,45,3.09,112.6,3,27,15,1,5,9,2,0,College Park,College Park,MD,MD,437483.5384898924,437483.5384898924,39.1,0.5318928879281216,0.5675487050143017,0.0255097621888666
20721,Bowie,Bowie,MD,MD,584356.9504987848,584356.9504987848,38.9152223,-76.7851289,Downtown Largo,5414.74,21107.83,0.0418287764607777,0.0794301196889325,0.3459490197065051,0.649432130091786,0.0199777548492016,5,1.92,5.0,0,1,0,0,2,1,0,0,Bowie,Bowie,MD,MD,584356.9504987848,584356.9504987848,25.4,0.4066520576014842,0.3035194534621792,0.0017151132449639
20121,Centreville,Centreville,VA,VA,566148.3789513618,566148.3789513618,38.8110588,-77.4632373,Washington Dulles International Airport,16145.62,38908.21,0.0676512303035319,0.1840363812528505,0.3915283679701766,0.6473011745925339,0.0181754848197156,8,2.9,18.8,0,7,1,0,0,4,4,0,Centreville,Centreville,VA,VA,566148.3789513618,566148.3789513618,23.2,0.2612333408611737,0.415845384062534,0.0079522558253901
21701,Frederick,Frederick,MD,MD,443309.50787154975,443309.50787154975,39.4435505,-77.3329398,Shady Grove,38793.47,66078.85,0.0371982497016011,0.1517414608780584,0.4358614994218772,0.6468742132534032,0.0185091500773609,4,1.15,2.5,0,1,1,0,1,0,0,0,Frederick,Frederick,MD,MD,443309.50787154975,443309.50787154975,12.5,0.142552525818882,0.2266643097789149,0.0010262498695334
22172,Triangle,Triangle,VA,VA,529571.1491764424,529571.1491764424,38.5647266,-77.3714792,Franconia-Springfield,28481.48,47570.75,0.0563014545795436,0.1325189290669597,0.4184783009888341,0.6458231227155371,0.0206306598160085,0,0.0,0.0,0,0,0,0,0,0,0,0,Triangle,Triangle,VA,VA,529571.1491764424,529571.1491764424,7.7,0.1916574592649319,0.0,0.0
20675,Pomfret,Pomfret,MD,MD,467843.3387933336,467843.3387933336,38.5809317,-77.0224633,Huntington,24114.53,35293.46,0.0546400171909618,0.1034714309635988,0.3771832408382172,0.6457868364306273,0.0217346071376193,0,0.0,0.0,0,0,0,0,0,0,1,0,Pomfret,Pomfret,MD,MD,467843.3387933336,467843.3387933336,9.0,0.224331060626156,0.0,0.0004504504504504
22639,Hume,Hume,VA,VA,861519.692285637,861519.692285637,38.8137793,-78.0190643,Ashburn,50367.04,86320.66,0.0505630835280593,0.1089987559688288,0.4558578494385117,0.6451618254050422,0.0312744303573083,0,0.0,0.0,0,0,0,0,0,0,0,0,Hume,Hume,VA,VA,861519.692285637,861519.692285637,4.1,0.1015969189467316,0.0,0.0
21798,Woodsboro,Woodsboro,MD,MD,502318.01368798193,502318.01368798193,39.5365106,-77.3026026,Shady Grove,47823.4,74801.8,0.0598009831781899,0.1543647816315672,0.4363342445834927,0.6440845171952968,0.0196628501745343,5,3.42,19.6,0,0,0,0,1,2,0,0,Woodsboro,Woodsboro,MD,MD,502318.01368798193,502318.01368798193,17.3,0.1143457169204385,0.4235194534621792,0.0010332950631458
21703,Frederick,Frederick,MD,MD,414677.875071699,414677.875071699,39.3670313,-77.4734816,Shady Grove,38232.3,64747.4,0.0384544011603654,0.1415341276509044,0.4215664523588262,0.6431535531970435,0.0174589801423244,4,2.35,4.8,1,0,0,0,1,1,0,0,Frederick,Frederick,MD,MD,414677.875071699,414677.875071699,15.5,0.1451169923427784,0.3226643097789149,0.0010332950631458
22716,Castleton,Castleton,VA,VA,575557.46194564,575557.46194564,38.629259,-78.1040192,Washington Dulles International Airport,67448.66,97963.85,0.0503332791212424,0.1719733991870349,0.4712600091634433,0.6375949594704059,0.0334042120074119,0,0.0,0.0,0,0,0,0,0,0,0,0,Castleton,Castleton,VA,VA,575557.46194564,575557.46194564,2.6,0.0646157973464145,0.0,0.0
20147,Ashburn,Ashburn,VA,VA,753517.4932021542,753517.4932021542,39.0419474,-77.4781301,Ashburn,4238.21,42056.76,0.0626855919435383,0.1596982211469132,0.4203650686902224,0.6373925115345658,0.021740042585074,41,3.06,107.8,3,11,19,2,11,9,6,0,Ashburn,Ashburn,VA,VA,753517.4932021542,753517.4932021542,33.2,0.3969226279940105,0.5575369471286514,0.0188134948955844
20115,Marshall,Marshall,VA,VA,667801.294121733,667801.294121733,38.8099467,-77.9118412,Ashburn,42360.23,77153.29,0.0658919923467412,0.1644407133198315,0.4513860487274681,0.6372699507054372,0.0263342254399063,0,0.0,0.0,0,0,0,0,0,0,0,0,Marshall,Marshall,VA,VA,667801.294121733,667801.294121733,5.0,0.1254294447237701,0.0,0.0
20623,Cheltenham,Cheltenham,MD,MD,506060.5194475799,506060.5194475799,38.7413365,-76.8422333,Branch Ave,11288.54,23747.06,0.0184989684872944,0.0646463778976507,0.3310224093447174,0.6366144080337487,0.0196876603533256,0,0.0,0.0,0,0,0,0,0,0,0,0,Cheltenham,Cheltenham,MD,MD,506060.5194475799,506060.5194475799,13.0,0.3238970945412379,0.0,0.0
20769,Glenn Dale,Glenn Dale,MD,MD,626672.7356333802,626672.7356333802,38.9966968,-76.81866,New Carrollton,7147.88,21160.06,0.0399196025834745,0.085721914619423,0.3691228683734503,0.6328155190852285,0.0200159632915507,19,3.09,61.2,0,2,4,1,2,2,2,0,Glenn Dale,Glenn Dale,MD,MD,626672.7356333802,626672.7356333802,30.2,0.3775272786587877,0.4978578326407394,0.0039866957031136
22152,Springfield,Springfield,VA,VA,699661.653888065,699661.653888065,38.7744932,-77.2320292,Franconia-Springfield,5560.22,22394.65,0.0640147684686252,0.1807532642234914,0.3799948071362722,0.6325242198359841,0.0236770507231795,27,3.25,109.6,3,10,13,1,5,4,1,0,Springfield,Springfield,VA,VA,699661.653888065,699661.653888065,32.6,0.4008523298548927,0.5388110165282967,0.0117462442089307
21757,Keymar,Keymar,MD,MD,447603.1175903279,447603.1175903279,39.5915743,-77.2681688,Shady Grove,53202.6,79812.14,0.0683804557204334,0.1414445322946285,0.4061246218925164,0.6299254483032729,0.0204854654674245,0,0.0,0.0,0,0,0,0,0,0,0,0,Keymar,Keymar,MD,MD,447603.1175903279,447603.1175903279,4.0,0.0998921775457489,0.0,0.0
20169,Haymarket,Haymarket,VA,VA,817637.1317490498,817637.1317490498,38.8791655,-77.6454485,Washington Dulles International Airport,19077.53,53474.11,0.0710886207101659,0.1247116014798005,0.4696445835349568,0.6263073672035465,0.0250342180423721,2,4.5,1.0,0,1,0,0,0,0,0,0,Haymarket,Haymarket,VA,VA,817637.1317490498,817637.1317490498,22.7,0.2275184668716988,0.451922692031267,0.0006818181818181
20715,Bowie,Bowie,MD,MD,483635.8862809312,483635.8862809312,38.9893926,-76.7413308,New Carrollton,12223.65,26789.2,0.0331839853450524,0.0856568412466885,0.3468502251408187,0.6242594114302256,0.0214807914716537,46,2.65,66.9,4,17,18,4,10,7,4,0,Bowie,Bowie,MD,MD,483635.8862809312,483635.8862809312,29.1,0.3094115372437251,0.5341481644775529,0.0220035030855926
